loc,alpha,k,rep,sd,mad,d_mean,d_med,cdist,cdist_mad,kurt
0.0006,1.6,2.75,1,0.004622227062309327,0.004187758831450209,0.0011345430234673355,0.0011513467752344787,0.27493148998644,0.27493148998644,2.192461385665606
0.0006,1.6,2.75,6,0.004612641400804591,0.004199809493670012,0.0012020663961176976,0.0012071423460880495,0.28742788164736155,0.28742788164736155,2.254301605256333
0.0006,1.6,2.75,3,0.004610100153602324,0.00417535750796631,0.0012385824564278922,0.0012284299591362722,0.29420952739795525,0.29420952739795525,2.2828409436501813
0.0006,1.6,4.0,0,0.004408181188628232,0.004153002409844216,0.0012015178527011712,0.0011974619000423917,0.2883364327465704,0.2883364327465704,1.0547279299800492
0.0006,1.6,2.75,8,0.004624385461470353,0.004161561275557174,0.00122271769046115,0.0012227548094946071,0.2938211715579984,0.2938211715579984,2.2701282116051047
0.0006,1.6,2.75,9,0.0046128125694853955,0.004173140224199847,0.0011910443843406455,0.00118364615494843,0.28363440751032537,0.28363440751032537,2.5164537975151235
0.0006,1.6,4.0,1,0.004383747905300128,0.004141990441997118,0.0011665676305639846,0.0011759740874600075,0.28391521031443895,0.28391521031443895,1.1878199869804842
0.0006,1.6,2.75,7,0.004594773112630503,0.004165827906350236,0.00119474598609362,0.0011322265752016516,0.2717890898651206,0.2717890898651206,2.2896941740016663
0.0006,1.6,4.0,4,0.0043956401567034195,0.004146389180782169,0.001239358007606861,0.001236715613275717,0.29826327422608817,0.29826327422608817,0.9512636759530273
0.0006,1.6,4.0,3,0.0043679267864772655,0.004130299608090732,0.0011752083887992064,0.0011628887732383073,0.28155070662679194,0.28155070662679194,0.977481095686159
0.0006,1.6,4.0,2,0.0043682076055518645,0.004139788382313337,0.001146936039913358,0.0011589938536126067,0.279964516680187,0.279964516680187,1.0354753730633828
0.0006,1.6,4.0,5,0.004393106872037571,0.004147085238694235,0.001151379627842108,0.0011513458347070583,0.27762772367552657,0.27762772367552657,1.0263046943871172
0.0006,1.6,6.0,1,0.004236211170874136,0.004105213188221077,0.001182385835743405,0.0011764153239585099,0.2865661952304818,0.2865661952304818,0.45676312211148096
0.0006,1.6,6.0,4,0.0042626597069826706,0.004122495410120573,0.0012397417459896168,0.0012302257127193967,0.29841772769455077,0.29841772769455077,0.5162350770560287
0.0006,1.6,4.0,7,0.004381498860966873,0.004104010948520218,0.0011833699812165953,0.0011591073905576135,0.2824328212320078,0.2824328212320078,1.1925664329922494
0.0006,1.6,6.0,0,0.004273686639069653,0.004127711915008146,0.0012021286525500511,0.0011862676123244082,0.2873910865753981,0.2873910865753981,0.5222583549007322
0.0006,1.6,6.0,3,0.004263380775049369,0.00412108301650758,0.001196323303760666,0.0011913036814954956,0.28907539030967355,0.28907539030967355,0.5122541253209292
0.0006,1.6,6.0,6,0.0042695118572572115,0.0041413885248998495,0.0012440478983295686,0.0012550009921601058,0.30303869936725036,0.30303869936725036,0.4417494658717134
0.0006,1.6,4.0,9,0.004404290936531544,0.004126320353429587,0.0012332603068727884,0.001201016350997097,0.291062314150881,0.291062314150881,1.1169644919583748
0.0006,1.6,4.0,6,0.004407301139149119,0.004171017773287746,0.0011916989488879252,0.0012252461582034865,0.2937523225267159,0.2937523225267159,1.2458179062224692
0.0006,1.6,6.0,2,0.0042321166486448385,0.004089436258332921,0.0011711312483932595,0.001184397857255724,0.289623748222585,0.289623748222585,0.484518466262998
0.0006,1.6,4.0,8,0.004393212031900514,0.0041614141030682904,0.0012298727447838573,0.0011935339591640345,0.28680970689363,0.28680970689363,1.042700272647485
0.0006,1.6,6.0,5,0.004258089348292293,0.004145942191702804,0.0011918286102193263,0.0012044343206208067,0.2905091930686391,0.2905091930686391,0.4887208490728585
0.0008,0.8,2.0,0,0.005908097980350259,0.00323162140318882,0.0015793572531826409,0.0016110456900668298,0.4985255044038023,0.4985255044038023,7.623709575743947
0.0006,1.6,6.0,7,0.0042521141892606475,0.004092535080339719,0.001192312706882639,0.0011805581127572835,0.28846621704688874,0.28846621704688874,0.5512636926359487
0.0006,1.6,6.0,8,0.004268038402332649,0.004122000452785888,0.001213100606308538,0.0012059183356480125,0.292556575250491,0.292556575250491,0.4876606075969847
0.0006,1.6,6.0,9,0.004274933902907223,0.004128778607430613,0.001244235067900805,0.0012106401458295757,0.2932199231149793,0.2932199231149793,0.5018783725720763
0.0008,0.8,2.0,2,0.005934416459215479,0.0032180064221934263,0.0015948916273968955,0.0015945691247372436,0.49551458746013594,0.49551458746013594,7.815685961843924
0.0008,0.8,2.0,1,0.005864749479118273,0.003231314995436748,0.0015596213309562713,0.0015738407156575852,0.48705889641838,0.48705889641838,7.5800531285193475
0.0008,0.8,2.0,3,0.00590332463431208,0.0032504489395970074,0.0015864934590451758,0.001595230718257777,0.4907724280251437,0.4907724280251437,7.536775521836816
0.0008,0.8,2.0,7,0.005890245637646239,0.0032351349535314246,0.0015932482068189361,0.0015949008514621905,0.49299360749115606,0.49299360749115606,7.49747817574284
0.0008,0.8,2.0,8,0.005838656204804307,0.0032354392010323432,0.0016301779367028665,0.0016106027629232617,0.49780034883961377,0.49780034883961377,7.620989734912694
0.0008,0.8,2.0,5,0.005928670170343421,0.003255156576731748,0.0015648588651735592,0.0016209406871225082,0.49796089647705055,0.49796089647705055,7.605785027557246
0.0008,0.8,2.75,1,0.00479153089093706,0.0029980128075220024,0.0015459131020995956,0.001587001216901951,0.5293510464398855,0.5293510464398855,8.763402694559028
0.0008,0.8,2.0,6,0.005889842724236483,0.003257725983104283,0.0016149042150149962,0.0016077639826224753,0.49352339360673886,0.49352339360673886,7.52366430590833
0.0008,0.8,2.0,4,0.005892007213373433,0.0032187075798967356,0.0016394229405044332,0.001625998057759857,0.5051711028101606,0.5051711028101606,7.689789551857382
0.0008,0.8,2.75,2,0.004739533570279561,0.00298614486184348,0.0016286340776512332,0.0016141630088521413,0.5405508049785792,0.5405508049785792,8.385643605469676
0.0008,0.8,2.75,4,0.004764293553652878,0.002971111085660089,0.0015645669262002084,0.0015904838592524138,0.5353161875800606,0.5353161875800606,8.77208198157214
0.0008,0.8,2.75,7,0.0047441288214805696,0.0030014599586874104,0.0016094973113860123,0.0016106012725351983,0.5366059500055905,0.5366059500055905,8.80031836275169
0.0008,0.8,4.0,1,0.003793069349974304,0.0027703538652957133,0.0015862018069346508,0.001577726315159548,0.5695035334380065,0.5695035334380065,7.110601808370399
0.0008,0.8,2.75,3,0.0047435902386847055,0.0029810339774907265,0.001632639903679703,0.0016133404471347153,0.5412016298092444,0.5412016298092444,8.549724302409164
0.0008,0.8,4.0,3,0.0037480860013243914,0.0027909262714538143,0.0015721288155882392,0.0015875737349675917,0.5688339929311758,0.5688339929311758,6.857888101975236
0.0008,0.8,2.75,5,0.004733504401946568,0.002998610998382479,0.0016208926387247962,0.0016171776595726702,0.5393089201783804,0.5393089201783804,8.430007880105794
0.0008,0.8,4.0,4,0.0037703556783360735,0.002799945279684681,0.001580713166621636,0.0016171605642752364,0.5775686317903166,0.5775686317903166,6.990099424758009
0.0008,0.8,2.75,0,0.004779287393578091,0.0029947907984477547,0.0015937492923248737,0.0016135383275527023,0.5387816499199288,0.5387816499199288,8.953464071857173
0.0008,0.8,2.0,9,0.005921106036841429,0.0032443148425253246,0.0015995446090625535,0.0015859809870358136,0.4888492837524087,0.4888492837524087,7.546498381311881
0.0008,0.8,4.0,7,0.0037675334579029465,0.0027938815746090077,0.0015757747404290781,0.0015870275796291391,0.5680368108842399,0.5680368108842399,6.630028338495636
0.0008,0.8,2.75,6,0.00479433102189123,0.002981571221070286,0.0016146846807890054,0.00161088785979364,0.5402815295538653,0.5402815295538653,8.649840109608695
0.0008,0.8,2.75,9,0.004747563190074623,0.0030046836167288535,0.0016404090452435969,0.0015967788360432096,0.5314299406276907,0.5314299406276907,8.338647888213684
0.0008,0.8,2.75,8,0.004792379226003269,0.002985712595507974,0.001552192521597401,0.0015730317468512843,0.526853036430205,0.526853036430205,8.823531713793614
0.0008,0.8,4.0,0,0.003803739819707056,0.002794476087379494,0.0015921264184795758,0.0015996116102669571,0.5724191441433965,0.5724191441433965,7.264939914796745
0.0008,0.8,4.0,5,0.003804340998151611,0.002807392576535558,0.0016090458765700877,0.001618411851663054,0.5764822010252101,0.5764822010252101,7.206575989213434
0.0008,0.8,4.0,8,0.003795337061591257,0.0028191585157360003,0.0015853194657011775,0.0015643637156046671,0.5549044890071594,0.5549044890071594,7.219527807128811
0.0008,0.8,4.0,2,0.0037980423051832382,0.002789962972535213,0.0015605738379984811,0.0015757016410301275,0.5647751086812103,0.5647751086812103,7.4388643940703645
0.0008,0.8,4.0,6,0.003793550250583017,0.0027978884364942705,0.001619432858231678,0.0016150494390717138,0.5772386840039113,0.5772386840039113,7.242028155808638
0.0008,0.8,6.0,2,0.0031749755859593765,0.0026666313850138455,0.0016136573079615613,0.001586199373787664,0.5948326351748193,0.5948326351748193,3.548416867299774
0.0008,0.8,6.0,0,0.003163509966370267,0.0026598891511656307,0.0016022099011248838,0.001615439213712534,0.6073332841726159,0.6073332841726159,3.5424074608374223
0.0008,0.8,4.0,9,0.0037873580830744755,0.002792254345343632,0.0016063853679513214,0.0016081915887933853,0.5759473851209895,0.5759473851209895,7.285623762933886
0.0008,0.8,6.0,1,0.0031568590043202977,0.0026447532750974055,0.0015920775347176906,0.0015948324425098563,0.6030174752127376,0.6030174752127376,3.908391190487923
0.0008,0.8,6.0,3,0.0031778185442776527,0.0026619849163418345,0.0016033988543061308,0.0015953019502453255,0.5992903793150072,0.5992903793150072,3.7126074525980615
0.0008,0.8,6.0,5,0.0031700304931941976,0.002673563994271807,0.0016008805828670977,0.0016090746924615567,0.6018463354193311,0.6018463354193311,3.400606918135469
0.0008,0.8,6.0,4,0.003131720982361165,0.0026550074658347337,0.0015893910567518913,0.0015935024093003717,0.6001875436532436,0.6001875436532436,3.117345064492519
0.0008,0.8,6.0,7,0.0031617745639739977,0.0026548352863407917,0.001590578323548805,0.001579648769030634,0.5950082015098921,0.5950082015098921,3.4783914059291057
0.0008,0.8,6.0,6,0.0031674739848328304,0.002653607039857038,0.00158988258864084,0.001565956837524181,0.5901238631054229,0.5901238631054229,3.72442176649949
0.0008,1.1,2.0,0,0.005714476618239751,0.0038988451065399008,0.0015463154438748752,0.0015652849803336575,0.40147401026731155,0.40147401026731155,6.085880151732221
0.0008,1.1,2.0,5,0.005716773945208685,0.003889390663082508,0.0016027085625036038,0.0016013887777558895,0.41173256082399307,0.41173256082399307,5.945072769271361
0.0008,1.1,2.0,1,0.0056968668062830925,0.003877062654017665,0.0016156353834801947,0.0015698079416051722,0.4048962015041039,0.4048962015041039,5.964420049059475
0.0008,0.8,6.0,8,0.003174681561539624,0.0026543443336432917,0.0015781807667669288,0.0015788144355977725,0.5948039278802718,0.5948039278802718,3.9670800473737575
0.0008,1.1,2.0,7,0.005656064089123241,0.0038821822206560014,0.0016171913313517278,0.001604101590220492,0.41319585198384506,0.41319585198384506,5.887039320810334
0.0008,1.1,2.0,8,0.005681656783845641,0.0038595809434806027,0.0015734585586001447,0.0015572358242277133,0.4034727725708442,0.4034727725708442,5.970593630079701
0.0008,1.1,2.0,6,0.005703881806055284,0.0039323944292668795,0.0015968495189674103,0.0016385461808806092,0.4166790006327227,0.4166790006327227,5.737139590956906
0.0008,1.1,2.0,2,0.005671544213103195,0.003869596313158962,0.0015642182098071747,0.0015938752174564728,0.4118970270972027,0.4118970270972027,6.106196748950694
0.0008,0.8,6.0,9,0.003159578038132064,0.0026540685158663365,0.0015656262948549418,0.00160695865134605,0.6054699197626061,0.6054699197626061,3.6089294990671243
0.0008,1.1,2.0,4,0.005700238337005361,0.003907535540117049,0.0016842938697472526,0.0016776139746031604,0.42932788643373615,0.42932788643373615,5.886446392601364
0.0008,1.1,2.0,3,0.0056582878472289586,0.003886860166666285,0.001625093906746751,0.0016369735736701317,0.4211557667314142,0.4211557667314142,5.900101990596248
0.0008,1.1,2.75,0,0.00495655107692706,0.0037603827930018114,0.001605427012203935,0.0016032756870364563,0.42635970200166906,0.42635970200166906,5.3135410156934935
0.0008,1.1,2.0,9,0.0057327511092506046,0.003912508196171253,0.0016265096571704656,0.0015896537608496779,0.40630042958256274,0.40630042958256274,5.935335808610525
0.0008,1.1,2.75,2,0.004980146891736739,0.003746814891606339,0.0015886480605834404,0.0016040926475642935,0.42812166973014915,0.42812166973014915,5.53718105589375
0.0008,1.1,2.75,1,0.004938997702707822,0.0037388728453218475,0.001544821437733835,0.0015618549632695775,0.4177341749462814,0.4177341749462814,5.447951864646733
0.0008,1.1,2.75,4,0.0049726994072438685,0.0037617164542271733,0.0016351066522148254,0.0016379139242025432,0.4354166360311293,0.4354166360311293,5.541832108544014
0.0008,1.1,2.75,5,0.0049773697838982394,0.003759523480503176,0.001605873056958923,0.001608538201228562,0.4278569370747153,0.4278569370747153,5.375360536864266
0.0008,1.1,2.75,3,0.004954583029527517,0.003752946238189097,0.0016185164717485703,0.0016016543027765724,0.4267725144790286,0.4267725144790286,5.199858642736146
0.0008,1.1,2.75,7,0.004967846065152025,0.0037627822446561353,0.0016343353885909866,0.001629470880462843,0.4330494762956323,0.4330494762956323,5.365928522389714
0.0008,1.1,2.75,6,0.004966454028918028,0.0037741495204283286,0.0015823304392537792,0.001618642267503242,0.4288760312070366,0.4288760312070366,5.183449514186062
0.0008,1.1,4.0,0,0.004356919968934656,0.003635412012764092,0.0016169781973499882,0.0015986585963891642,0.4397461940424368,0.4397461940424368,3.7921162618171875
0.0008,1.1,4.0,4,0.004335902310568852,0.003650407628119044,0.0016127245122332652,0.0016111102868908494,0.44135078901339325,0.44135078901339325,3.465920538086081
0.0008,1.1,2.75,9,0.004961679352082675,0.003747561707984629,0.0015742176370762446,0.0015456000757622323,0.41242818563044503,0.41242818563044503,5.412453908717318
0.0008,1.1,4.0,5,0.004320632674926551,0.0036462960062028558,0.0016061379992038608,0.0016248725973211297,0.44562278941616257,0.44562278941616257,3.4387694836172296
0.0008,1.1,2.75,8,0.004919448054106887,0.0037463813823421293,0.0016034797766002276,0.0015921465171140937,0.42498249767585855,0.42498249767585855,4.942240516575277
0.0008,1.1,4.0,7,0.004355383178073172,0.0036483919782643523,0.001628847644782775,0.0016175446907584466,0.4433582521820916,0.4433582521820916,3.5637264706328784
0.0008,1.1,4.0,2,0.004343548875888768,0.0036185414169675263,0.001592229471215911,0.00159740485740015,0.44144993060182663,0.44144993060182663,3.621747827227802
0.0008,1.1,4.0,3,0.004334853090631164,0.003638924069318998,0.001627183328663346,0.0016160680116890508,0.4441059997142199,0.4441059997142199,3.6091081769281734
0.0008,1.1,4.0,8,0.004348539786751311,0.0036408846474863246,0.0015946719213844344,0.0015737830845784096,0.4322529376658371,0.4322529376658371,3.350587657131322
0.0008,1.1,4.0,1,0.004318134301598598,0.003627847682299697,0.0015863513717906254,0.0016068939440175003,0.44293313411628366,0.44293313411628366,3.7078977831602318
0.0008,1.1,4.0,9,0.004340689673040867,0.003640190751624259,0.0016145401789257106,0.001626055803932822,0.44669521870722656,0.44669521870722656,3.688309478663606
0.0008,1.1,4.0,6,0.004333837740378522,0.003627567323282151,0.0016289104616737933,0.0015974665415892828,0.44036854432350736,0.44036854432350736,3.648317944931316
0.0008,1.1,6.0,1,0.003908579595385343,0.0035188953987946767,0.0015656267675606358,0.001562959192621244,0.44416187908188537,0.44416187908188537,1.6035837954866219
0.0008,1.1,6.0,2,0.003933780121881317,0.0035292959788250883,0.0015856741687409197,0.001589445224655725,0.4503575880832912,0.4503575880832912,1.8575352246173056
0.0008,1.1,6.0,0,0.003931307094203762,0.003553902252950048,0.0015980235872901688,0.0016194109526933803,0.45567121362134494,0.45567121362134494,1.8196465238433044
0.0008,1.1,6.0,5,0.003923154971748809,0.00355608068022195,0.0016337723743399316,0.0016297518482336557,0.4583000203842214,0.4583000203842214,1.657149781757587
0.0008,1.1,6.0,7,0.0039287389742047015,0.003533069242682924,0.001607288293287041,0.0015981964015423919,0.45235354638245406,0.45235354638245406,1.7912821270970785
0.0008,1.1,6.0,4,0.00390934221034116,0.003537882288864215,0.0015807836352582697,0.0015946385076145105,0.4507324940215707,0.4507324940215707,1.7173695968406415
0.0008,1.1,6.0,3,0.003908239746327873,0.0035350105090806443,0.0015906665147486865,0.0015942175726337093,0.4509795850786084,0.4509795850786084,1.8777342346584955
0.0008,1.1,6.0,6,0.003915790135164058,0.003516956153965853,0.0016127482236484535,0.0015953774238246037,0.45362448491875446,0.45362448491875446,1.7340014816855254
0.0008,1.4,2.0,2,0.0052134449425330276,0.004150378275227855,0.0015973925282180366,0.0016028515162289612,0.3861940791748591,0.3861940791748591,4.571369011045022
0.0008,1.1,6.0,9,0.00393027887462154,0.003532023132369164,0.001593328572300584,0.001604565708605829,0.45429082666554893,0.45429082666554893,1.7836412575268428
0.0008,1.1,6.0,8,0.00393452759817079,0.0035383863784494655,0.0015796251959663168,0.001575574463083566,0.4452805020615043,0.4452805020615043,1.7596632585696401
0.0008,1.4,2.0,1,0.005259942313385043,0.004162569965738113,0.0015324087399712105,0.0015345265924162602,0.36864884075147447,0.36864884075147447,4.503493211867395
0.0008,1.4,2.0,7,0.005191752266634651,0.004135300519839065,0.001589472954313819,0.0015512044639088994,0.37511287425593637,0.37511287425593637,4.476418546675539
0.0008,1.4,2.0,3,0.005236574970112299,0.004167327363682241,0.0016263687626611352,0.0016405532559566481,0.39367035819020924,0.39367035819020924,4.591233486388889
0.0008,1.4,2.0,9,0.0052395906552641655,0.004167635482496685,0.0015876962399039808,0.0015803807626932574,0.379203212308411,0.379203212308411,4.6757566194333275
0.0008,1.4,2.0,0,0.005224886383269667,0.004152250462794238,0.001577046627410639,0.0015527739071004919,0.3739595963716407,0.3739595963716407,4.594595648391923
0.0008,1.4,2.75,2,0.00476554433313208,0.004098631386919917,0.001544595762910066,0.0015537038677710994,0.37907870240038666,0.37907870240038666,3.3057219144018486
0.0008,1.4,2.0,6,0.005203961760794347,0.004185972180991624,0.0015779495990235043,0.0015912970815003514,0.3801499419242164,0.3801499419242164,4.413353160051986
0.0008,1.4,2.0,4,0.005196059018119203,0.004142414603270446,0.0015848320262761885,0.00157851549928216,0.381061687556798,0.381061687556798,4.631605533841274
0.0008,1.4,2.0,5,0.00522357422321977,0.00417651620224815,0.0016549153654553139,0.0016296645676992082,0.3901971137624191,0.3901971137624191,4.58461534064569
0.0008,1.4,2.0,8,0.005246608808764568,0.004166672041005886,0.0016048261947973264,0.0015908349299959942,0.3817998907377282,0.3817998907377282,4.609425494287392
0.0008,1.4,2.75,0,0.004803800120802763,0.004123184318743033,0.0016020955478825516,0.0016040646890263396,0.38903540686615345,0.38903540686615345,3.0230470787093378
0.0008,1.4,2.75,1,0.004806586217286509,0.004092668483655104,0.0015612275168531014,0.0015795182130753412,0.38593847006750376,0.38593847006750376,3.6968439024907216
0.0008,1.4,2.75,6,0.004814361694298565,0.004135084356966371,0.0015964043275062782,0.001626076073963091,0.39323891209707557,0.39323891209707557,3.4990189984100093
0.0008,1.4,2.75,4,0.004795409980777608,0.004107112851951817,0.0016367031662724882,0.0016306928839232412,0.39704116801862155,0.39704116801862155,3.004944971233554
0.0008,1.4,2.75,3,0.004777255138641094,0.00408258503831999,0.0015844679087875864,0.001568729190941753,0.3842489932768908,0.3842489932768908,3.11382251866286
0.0008,1.4,2.75,5,0.0048121767165362605,0.004106944439497246,0.0015375896553530412,0.001549306766662047,0.3772407417451467,0.3772407417451467,3.337011762850283
0.0008,1.4,2.75,8,0.004798681718340783,0.004110897801843906,0.0016285663448563786,0.0015989571547737323,0.3889557055046551,0.3889557055046551,3.218033776328202
0.0008,1.4,2.75,7,0.004774005582646901,0.004063821681720798,0.0015821127972705,0.0015589420201890388,0.38361477010696865,0.38361477010696865,3.322702916837227
0.0008,1.4,4.0,5,0.004446667739256534,0.004053485350283833,0.0016106108270159437,0.0016115336762339547,0.39756741099881165,0.39756741099881165,1.8320032370014
0.0008,1.4,2.75,9,0.00482436392563607,0.004085155153395327,0.0016319400450950717,0.00159840860621754,0.39127243548853763,0.39127243548853763,3.4278917580603645
0.0008,1.4,4.0,2,0.004414466466995862,0.004021645998339506,0.0015559075650872826,0.001570460770868147,0.3905019913529369,0.3905019913529369,1.6546011041071313
0.0008,1.4,4.0,8,0.004442750645440394,0.004023423267366098,0.0015803635395518951,0.0015775011790610436,0.392079349904874,0.392079349904874,1.858615751552584
0.0008,1.4,4.0,9,0.004454523056138665,0.004050380508639996,0.0015956716167140215,0.0015638020897145667,0.3860876987677505,0.3860876987677505,1.8337558341699554
0.0008,1.4,4.0,1,0.004419449742629649,0.004027607409641894,0.0015703120167989818,0.0015847059468777585,0.39346087781148936,0.39346087781148936,1.7608235479863694
0.0008,1.4,4.0,0,0.0044660496589500566,0.004059193126147312,0.001564113927784729,0.0015265567666537774,0.37607394356786195,0.37607394356786195,1.8604907442985148
0.0008,1.4,4.0,4,0.004446704555916056,0.004036762340188526,0.0016318037672857027,0.001605241207755697,0.3976556141971758,0.3976556141971758,1.749654391446052
0.0008,1.4,6.0,0,0.004224346357232623,0.004031360727983958,0.0016168073132758127,0.0016230001329602618,0.40259362594225284,0.40259362594225284,0.8328962171306107
0.0008,1.4,6.0,1,0.0042052651066819945,0.003952503450987528,0.0015535149141127815,0.0015543577875026652,0.39325905891728213,0.39325905891728213,0.8655790029301564
0.0008,1.4,4.0,3,0.004450426409665175,0.004053078782475209,0.001569496258686917,0.001568315788888371,0.38694431395449047,0.38694431395449047,1.8103050870123951
0.0008,1.4,4.0,6,0.004447593266439056,0.004051839098457879,0.0016144469117994875,0.0016172034153814218,0.399128241789494,0.399128241789494,1.773535734735483
0.0008,1.4,6.0,2,0.004194805702602884,0.0039630290676690196,0.0015803767676066639,0.0015841174228508775,0.39972389699948024,0.39972389699948024,0.7232456779569043
0.0008,1.4,4.0,7,0.00445445059423505,0.00403416513069721,0.0015945061071576461,0.0015752924287620335,0.3904878401667662,0.3904878401667662,1.9746373347169301
0.0008,1.4,6.0,4,0.0042162664092514285,0.00399626554391266,0.0015840156561118493,0.0016210416018336501,0.4056391108200788,0.4056391108200788,0.8699480092297414
0.0008,1.4,6.0,3,0.004234210986822336,0.003993313668617846,0.0016002537143076597,0.0015835800542128363,0.39655789292428417,0.39655789292428417,0.9304763697245213
0.0008,1.4,6.0,6,0.004227129045270341,0.004000724589851071,0.0016377418467715572,0.0016245490941358006,0.40606371612205255,0.40606371612205255,0.8954314796382459
0.0008,1.4,6.0,8,0.004211131915674655,0.003982168429046701,0.001598864956576106,0.0015626931517594865,0.3924226660934034,0.3924226660934034,0.8815110212266872
0.0008,1.4,6.0,5,0.004212461641997756,0.003997340041954845,0.0015975493269830261,0.001585116586277222,0.3965428434009437,0.3965428434009437,0.8110695645573607
0.0008,1.4,6.0,7,0.004211778564572739,0.0039928177341301265,0.0016335443334359592,0.001593026972484151,0.398973125887302,0.398973125887302,0.7760166579169105
0.0008,1.6,2.0,0,0.004916234567974073,0.004246885683171735,0.001581887109664117,0.001602179496596289,0.37725985960604447,0.37725985960604447,3.4450003497393507
0.0008,1.6,2.0,4,0.004893487087703236,0.004273081888575206,0.0015815732189573114,0.0015662535189058854,0.3665395514870717,0.3665395514870717,3.222287267280687
0.0008,1.6,2.0,5,0.004880008692512407,0.004266570822030697,0.0016110977866899043,0.0016404311778604515,0.3844846942162511,0.3844846942162511,3.213883732056006
0.0008,1.6,2.0,9,0.004914516854887232,0.004241537715780615,0.0015382133185596553,0.0015267606890070756,0.35995452388099053,0.35995452388099053,3.7170486620563246
0.0008,1.4,6.0,9,0.004229057620277333,0.004004032962908743,0.0016171361130716622,0.0016010059526641765,0.39984834478013903,0.39984834478013903,0.8851233230885911
0.0008,1.6,2.75,2,0.0046374948737816805,0.004196635954389905,0.0016328544276456392,0.0015790816223811548,0.37627319585091745,0.37627319585091745,2.281047459771134
0.0008,1.6,2.0,2,0.004869763053536052,0.004238556663975996,0.0016193797508522812,0.0016351641451117852,0.3857832452752708,0.3857832452752708,3.28021446104721
0.0008,1.6,2.0,3,0.004900233771902157,0.004264513333914429,0.0015790182394619097,0.001598159070148914,0.3747576675254411,0.3747576675254411,3.2763480420109836
0.0008,1.6,2.75,0,0.004637146295249195,0.004194723003501158,0.0015771029390103555,0.0015583166991124699,0.3714945415494203,0.3714945415494203,2.1561275955175256
0.0008,1.6,2.0,1,0.004926730816560844,0.004239850278513319,0.0015550188836162993,0.0015656621925877472,0.36927299072851655,0.36927299072851655,3.539339297078966
0.0008,1.6,2.0,7,0.004901930152115223,0.0042180492719409496,0.001614535954980951,0.001571914633144278,0.3726638860292299,0.3726638860292299,3.5790135541910173
0.0008,1.6,2.0,6,0.00490390657851887,0.00425337972847708,0.0015885823864671897,0.0016117138201307438,0.3789254482359178,0.3789254482359178,3.4305509305182182
0.0008,1.6,2.0,8,0.004889124345039682,0.0042746263451077186,0.001613742199759158,0.0016100325248827748,0.3766487161446161,0.3766487161446161,3.2873676393247786
0.0008,1.6,2.75,1,0.004651000071223091,0.004231396952745832,0.0015345430234673357,0.001551346775234479,0.36662756828516907,0.36662756828516907,2.1397286916553426
0.0008,1.6,2.75,3,0.004641181542864439,0.004224930701656521,0.0016385824564278928,0.0016284299591362724,0.38543353113408313,0.38543353113408313,2.2272584931402095
0.0008,1.6,2.75,4,0.004643562943237909,0.004237549222454874,0.001558274326395069,0.0015465201105957674,0.3649562587735195,0.3649562587735195,2.1034154756849404
0.0008,1.6,2.75,8,0.004655046280181964,0.00420817790545963,0.0016227176904611501,0.0016227548094946073,0.38561934546285903,0.38561934546285903,2.215045947299381
0.0008,1.6,2.75,7,0.0046250284505082355,0.0042020455970815445,0.0015947459860936204,0.0015322265752016517,0.36463825529780836,0.36463825529780836,2.235482166392508
0.0008,1.6,2.75,5,0.004608013359341971,0.004224533356829001,0.0016586834864161656,0.0016734395150286283,0.39612410973711365,0.39612410973711365,2.091378796086193
0.0008,1.6,2.75,9,0.004642869060684663,0.0042026462634659435,0.001591044384340646,0.0015836461549484301,0.3768211873350457,0.3768211873350457,2.456290659062671
0.0008,1.6,2.75,6,0.004642936439818555,0.004230044161066948,0.001602066396117698,0.0016071423460880497,0.37993512239897725,0.37993512239897725,2.1921851796774368
0.0008,1.6,4.0,3,0.004399279479946613,0.004162242410402822,0.0015752083887992068,0.0015628887732383075,0.37549201106887264,0.37549201106887264,0.9519255240364641
0.0008,1.6,4.0,0,0.004439852735896915,0.004192437357019764,0.0016015178527011716,0.0015974619000423919,0.38103417272714213,0.38103417272714213,1.0212805652695867
0.0008,1.6,4.0,1,0.004414800913623182,0.004177477241863686,0.0015665676305639852,0.0015759740874600075,0.37725497859490975,0.37725497859490975,1.155959890885116
0.0008,1.6,4.0,8,0.004425636428676273,0.004188704695375889,0.001629872744783858,0.0015935339591640345,0.38043597604844587,0.38043597604844587,1.0113713042326111
0.0008,1.6,4.0,5,0.0044237536803605195,0.004187829628635394,0.0015513796278421087,0.0015513458347070584,0.37044148694572493,0.37044148694572493,0.9954396614148053
0.0008,1.6,4.0,7,0.004412958790559593,0.004141295813720715,0.0015833699812165959,0.0015591073905576137,0.3764781509671597,0.3764781509671597,1.1583927491474926
0.0008,1.6,6.0,0,0.004306361636224685,0.004160680099889292,0.0016021286525500517,0.0015862676123244083,0.38125200069253484,0.38125200069253484,0.5075865627817944
0.0008,1.6,4.0,2,0.004398933371291471,0.004173986724736513,0.0015469360399133587,0.0015589938536126069,0.3735023507318461,0.3735023507318461,1.004081533635551
0.0008,1.6,6.0,3,0.004295987848642974,0.004153003386907475,0.0015963233037606661,0.001591303681495496,0.38316936762251397,0.38316936762251397,0.49400937987178883
